NPB選手ID,id,選手,名前(フリガナ),ロングリスト,所属部門,team_id,team,pos1,pos2,pos3,投,打,身長,体重,年齢,生年月日,編成,選手登録状態,英語表示名,real_name_in_english,NPB選手ID,背番号,背番号#,teamEN,nameTM
51655136,1073233898,廣澤　伸哉,ヒロサワ　シンヤ,プロ(他球団),他球団,473072806,オリックス,内野手,二塁手,遊撃手,右,右,175,74,22,1999/08/11,育成,2軍,Shinya Hirosawa,Shinya Hirosawa,51655136,120,#120,ORI_BUF,51655136
31035151,1073233905,佐々木　朗希,ササキ　ロウキ,プロ(他球団),他球団,459227327,ロッテ,投手,先発,なし,右,右,190,85,20,2001/11/03,支配下,2軍,Roki Sasaki,Roki Sasaki,31035151,17,#17,CHI_MAR,31035151
91095138,1073233918,知野　直人,チノ　ナオト,プロ(他球団),他球団,87807262,横浜,内野手,三塁手,遊撃手,右,右,182,85,23,1999/02/16,支配下,2軍,Naoto Chino,Naoto Chino,91095138,60,#60,BAY_STA,91095138
81585151,1073233926,岡林　勇希,オカバヤシ　ユウキ,プロ(他球団),他球団,39194887,中日,外野手,左翼手,右翼手,右,左,175,77,20,2002/02/22,支配下,2軍,Yuki Okabayashi,Yuki Okabayashi,81585151,60,#60,CHU_DRA,81585151
1705155,1073233932,桐敷　拓馬,キリシキ　タクマ,プロ(他球団),他球団,894509462,阪神,投手,先発,なし,左,左,178,90,22,1999/06/20,支配下,2軍,Takuma Kirishiki,Takuma Kirishiki,1705155,47,#47,HAN_TIG,1705155
71675138,1073233957,牧野　翔矢,マキノ　ショウヤ,プロ(他球団),他球団,458039366,西武,捕手,捕手,なし,右,左,178,78,21,2001/03/04,支配下,2軍,Shoya Makino,Shoya Makino,71675138,38,#38,SAI_LIO,71675138
91395138,1073233974,太田　椋,オオタ　リョウ,プロ(他球団),他球団,473072806,オリックス,内野手,二塁手,遊撃手,右,右,181,84,21,2001/02/14,支配下,2軍,Ryo Ota,Ryo Ota,91395138,31,#31,ORI_BUF,91395138
1405138,1073233989,林　晃汰,ハヤシ　コウタ,プロ(他球団),他球団,743993386,広島,内野手,三塁手,なし,右,左,182,101,21,2000/11/16,支配下,2軍,Kota Hayashi,Kota Hayashi,1405138,44,#44,,1405138
21925138,1073234012,鈴木　裕太,スズキ　ユウタ,プロ(他球団),他球団,998943140,ヤクルト,投手,中継ぎ,なし,右,右,182,93,21,2000/08/02,支配下,2軍,Yuta Suzuki,Yuta Suzuki,21925138,56,#56,YAK_SWA,21925138
71875151,1073234020,宮城　大弥,ミヤギ　ヒロヤ,プロ(他球団),他球団,473072806,オリックス,投手,先発,なし,左,左,171,78,20,2001/08/25,支配下,2軍,Hiroya Miyagi,Hiroya Miyagi,71875151,13,#13,ORI_BUF,71875151
41045138,1073234038,戸郷　翔征,トゴウ　ショウセイ,プロ(他球団),他球団,1007859055,巨人,投手,先発,中継ぎ,右,右,187,80,21,2000/04/04,支配下,2軍,Shosei Togo,Shosei Togo,41045138,20,#20,YOM_GIA,41045138
33735153,1073234041,サイスニード,サイ　スニード,プロ(他球団),他球団,998943140,ヤクルト,投手,先発,なし,右,右,193,97,29,1992/10/01,支配下,2軍,Cy Sneed,Cy R. Sneed,33735153,54,#54,YAK_SWA,33735153
63965155,1073234068,スアレス,アンドリュー　スアレス,プロ(他球団),他球団,998943140,ヤクルト,投手,先発,なし,左,左,185,88,29,1992/09/11,支配下,2軍,Andrew Suarez,Andrew Suarez,63965155,50,#50,YAK_SWA,63965155
91495138,1073234075,濱田　太貴,ハマダ　タイキ,プロ(他球団),他球団,998943140,ヤクルト,外野手,右翼手,なし,右,右,177,81,21,2000/09/04,支配下,2軍,Taiki Hamada,Taiki Hamada,91495138,51,#51,YAK_SWA,91495138
1405151,1073234116,韮澤　雄也,ニラサワ　ユウヤ,プロ(他球団),他球団,743993386,広島,内野手,二塁手,遊撃手,右,左,178,83,20,2001/05/20,支配下,2軍,Yuya Nirasawa,Yuya Nirasawa,1405151,54,#54,,1405151
61765136,1073234155,齊藤　誠人,サイトウ　マサト,プロ(他球団),他球団,458039366,西武,捕手,捕手,なし,右,左,180,86,26,1995/08/07,支配下,2軍,Masato Saito,Masato Saito,61765136,78,#78,SAI_LIO,61765136
11615138,1073234157,福田　俊,フクダ　スグル,プロ(他球団),他球団,842851725,日本ハム,投手,中継ぎ,先発,左,左,171,73,25,1996/12/14,支配下,2軍,Suguru Fukuda,Suguru Fukuda,11615138,40,#40,,11615138
93795151,1073234163,ビエイラ,チアゴ　ビエイラ,プロ(他球団),他球団,1007859055,巨人,投手,中継ぎ,なし,右,右,193,113,28,1993/07/01,支配下,2軍,Thyago Vieira,Thyago da Silva Vieira,93795151,49,#49,YOM_GIA,93795151
51155155,1073234173,赤星　優志,アカホシ　ユウジ,プロ(他球団),他球団,1007859055,巨人,投手,先発,なし,右,右,175,78,22,1999/07/02,支配下,2軍,Yuji Akahoshi,Yuji Akahoshi,51155155,31,#31,YOM_GIA,51155155
81185151,1073234223,伊藤　海斗,イトウ　カイト,プロ(他球団),他球団,1007859055,巨人,外野手,右翼手,一塁手,左,左,187,92,20,2001/04/02,育成,2軍,Kaito Ito,Kaito Ito,81185151,97,#097,YOM_GIA,81185151
61265138,1073234239,沼田　翔平,ヌマタ　ショウヘイ,プロ(他球団),他球団,1007859055,巨人,投手,中継ぎ,なし,右,右,175,78,21,2000/06/24,育成,2軍,Shohei Numata,Shohei Numata,61265138,92,#092,YOM_GIA,61265138
31135138,1073234425,東妻　勇輔,アズマ　ユウスケ,プロ(他球団),他球団,459227327,ロッテ,投手,中継ぎ,なし,右,右,172,80,25,1996/04/04,支配下,2軍,Yusuke Azuma,Yusuke Azuma,31135138,24,#24,CHI_MAR,31135138
31935138,1073234441,島内　颯太郎,シマウチ　ソウタロウ,プロ(他球団),他球団,743993386,広島,投手,中継ぎ,なし,右,右,180,80,25,1996/10/14,支配下,2軍,Sotaro Shimauchi,Sotaro Shimauchi,31935138,43,#43,,31935138
21125138,1073234451,市川　悠太,イチカワ　ユウタ,プロ(他球団),他球団,998943140,ヤクルト,投手,中継ぎ,なし,右,右,184,75,20,2001/03/29,支配下,2軍,Yuta Ichikawa,Yuta Ichikawa,21125138,40,#40,YAK_SWA,21125138
21825138,1073234506,山野辺　翔,ヤマノベ　カケル,プロ(他球団),他球団,458039366,西武,内野手,二塁手,三塁手,右,右,170,74,27,1994/05/24,支配下,2軍,Kakeru Yamanobe,Kakeru Yamanobe,21825138,4,#4,SAI_LIO,21825138
3305155,1073234512,森木　大智,モリキ　ダイチ,プロ(他球団),他球団,894509462,阪神,投手,先発,なし,右,右,184,90,18,2003/04/17,支配下,2軍,Daichi Moriki,Daichi Moriki,3305155,20,#20,HAN_TIG,3305155
23725155,1073234520,エンス,ディートリック　エンス,プロ(他球団),他球団,458039366,西武,投手,先発,中継ぎ,左,左,185,97,30,1991/05/16,支配下,2軍,Dietrich Enns,Dietrich Enns,23725155,75,#75,SAI_LIO,23725155
1005138,1073234728,土居　豪人,ドイ　ヒデト,プロ(他球団),他球団,459227327,ロッテ,投手,中継ぎ,抑え,右,右,191,92,21,2000/04/02,支配下,2軍,Hideto Doi,Hideto Doi,1005138,69,#69,CHI_MAR,1005138
41545138,1073234729,勝又　温史,カツマタ　アツシ,プロ(他球団),他球団,87807262,横浜,外野手,左翼手,右翼手,右,左,180,80,21,2000/05/22,育成,2軍,Atsushi Katsumata,Atsushi Katsumata,41545138,28,#028,BAY_STA,41545138
51655138,1073234736,古谷　拓郎,フルヤ　タクロウ,プロ(他球団),他球団,459227327,ロッテ,投手,先発,中継ぎ,右,右,183,83,21,2000/04/21,支配下,2軍,Takuro Furuya,Takuro Furuya,51655138,65,#65,CHI_MAR,51655138
1605138,1073234739,増田　陸,マスダ　リク,プロ(他球団),他球団,1007859055,巨人,内野手,遊撃手,三塁手,右,右,178,85,21,2000/06/17,支配下,2軍,Riku Masuda,Riku Masuda,1605138,61,#61,YOM_GIA,1605138
51955138,1073234741,清水　昇,シミズ　ノボル,プロ(他球団),他球団,998943140,ヤクルト,投手,中継ぎ,なし,右,左,180,84,25,1996/10/15,支配下,2軍,Noboru Shimizu,Noboru Shimizu,51955138,17,#17,YAK_SWA,51955138
71975151,1073234757,木下　元秀,キノシタ　モトヒデ,プロ(他球団),他球団,743993386,広島,外野手,左翼手,なし,左,左,183,96,20,2001/07/25,育成,2軍,Motohide Kinoshita,Motohide Kinoshita,71975151,124,#124,,71975151
31735151,1073234758,奥川　恭伸,オクガワ　ヤスノブ,プロ(他球団),他球団,998943140,ヤクルト,投手,先発,なし,右,右,184,82,20,2001/04/16,支配下,2軍,Yasunobu Okugawa,Yasunobu Okugawa,31735151,11,#11,YAK_SWA,31735151
3105151,1073234759,山瀬　慎之助,ヤマセ　シンノスケ,プロ(他球団),他球団,1007859055,巨人,捕手,捕手,なし,右,右,177,89,20,2001/05/04,支配下,2軍,Shinnosuke Yamase,Shinnosuke Yamase,3105151,67,#67,YOM_GIA,3105151
73075155,1073234984,バレラ,ブレイビック　バレラ,プロ(他球団),他球団,473072806,オリックス,内野手,二塁手,なし,右,両,180,86,30,1992/01/08,支配下,2軍,Breyvic Valera,Breyvic Jose Valera Henriquez,73075155,4,#4,ORI_BUF,73075155
43945155,1073235065,ジャンセン,ジャンセン　ウィティ,プロ(他球団),他球団,458039366,西武,内野手,三塁手,なし,右,右,188,89,32,1990/01/04,支配下,2軍,Jantzen Witte,Jantzen Witte,43945155,33,#33,SAI_LIO,43945155
41645151,1073235143,前　佑囲斗,マエ　ユイト,プロ(他球団),他球団,473072806,オリックス,投手,中継ぎ,先発,右,右,182,88,20,2001/08/13,支配下,2軍,Yuito Mae,Yuito Mae,41645151,43,#43,ORI_BUF,41645151
83785136,1073235175,グラシアル,ジュリスベル・グラシアル,プロ(他球団),他球団,724939825,ソフトバンク,内野手,左翼手,三塁手,右,右,187,95,36,1985/10/14,支配下,2軍,Yurisbel Gracial,Yurisbel Gracial Garcia,83785136,27,#27,HOK_FIG,83785136
81585138,1073235186,上茶谷　大河,カミチャタニ　タイガ,プロ(他球団),他球団,87807262,横浜,投手,先発,なし,右,右,182,83,25,1996/08/31,支配下,2軍,Taiga Kamichatani,Taiga Kamichatani,81585138,27,#27,BAY_STA,81585138
51055155,1073235192,末包　昇大,スエカネ　ショウタ,プロ(他球団),他球団,743993386,広島,外野手,右翼手,なし,右,右,188,110,25,1996/05/27,支配下,2軍,Shota Suekane,Shota Suekane,51055155,52,#52,,51055155
41145138,1073235205,伊藤　裕季也,イトウ　ユキヤ,プロ(他球団),他球団,87807262,横浜,内野手,三塁手,二塁手,右,右,182,90,25,1996/08/30,支配下,2軍,Yukiya Ito,Yukiya Ito,41145138,4,#4,BAY_STA,41145138
73975136,1073235234,Ａ．マルティネス,アリエル・マルティネス,プロ(他球団),他球団,39194887,中日,捕手,捕手,なし,右,右,190,95,25,1996/05/28,支配下,2軍,Ariel Martinez,Ariel Martinez,73975136,57,#57,CHU_DRA,73975136
63165155,1073235237,水野　達稀,ミズノ　タツキ,プロ(他球団),他球団,842851725,日本ハム,内野手,遊撃手,なし,右,左,171,75,21,2000/07/30,支配下,2軍,Tatsuki Mizuno,Tatsuki Mizuno,63165155,43,#43,,63165155
51055138,1073235271,田宮　裕涼,タミヤ　ユア,プロ(他球団),他球団,842851725,日本ハム,捕手,捕手,なし,右,左,175,79,21,2000/06/13,支配下,2軍,Yua Tamiya,Yua Tamiya,51055138,64,#64,,51055138
31135151,1073235335,浅田　将汰,アサダ　ソウタ,プロ(他球団),他球団,87807262,横浜,投手,先発,なし,右,右,182,87,20,2001/04/23,支配下,2軍,Sota Asada,Sota Asada,31135151,54,#54,BAY_STA,31135151
51755138,1073235379,宜保　翔,ギボ　ショウ,プロ(他球団),他球団,473072806,オリックス,内野手,遊撃手,二塁手,右,左,176,75,21,2000/11/26,支配下,2軍,Sho Gibo,Sho Gibo,51755138,53,#53,ORI_BUF,51755138
91695138,1073235398,益子　京右,マシコ　キョウスケ,プロ(他球団),他球団,87807262,横浜,捕手,捕手,なし,右,右,176,86,21,2000/12/27,支配下,2軍,Kyosuke Mashiko,Kyosuke Mashiko,91695138,32,#32,BAY_STA,91695138
13115151,1073235502,本前　郁也,モトマエ　フミヤ,プロ(他球団),他球団,459227327,ロッテ,投手,先発,中継ぎ,左,左,175,76,24,1997/10/02,支配下,2軍,Fumiya Motomae,Fumiya Motomae,13115151,49,#49,CHI_MAR,13115151
71275138,1073235512,中熊　大智,ナカグマ　ダイチ,プロ(他球団),他球団,458039366,西武,捕手,捕手,一塁手,右,左,174,87,25,1996/08/27,育成,2軍,Daichi Nakaguma,Daichi Nakaguma,71275138,127,#127,SAI_LIO,71275138
1305138,1073235514,大貫　晋一,オオヌキ　シンイチ,プロ(他球団),他球団,87807262,横浜,投手,先発,なし,右,右,181,73,28,1994/02/03,支配下,2軍,Shinichi Onuki,Shinichi Onuki,1305138,16,#16,BAY_STA,1305138
1205151,1073235524,田部　隼人,タナベ　ハヤト,プロ(他球団),他球団,87807262,横浜,内野手,三塁手,二塁手,右,右,185,88,20,2001/12/22,支配下,2軍,Hayato Tanabe,Hayato Tanabe,1205151,55,#55,BAY_STA,1205151
61865151,1073235527,望月　大希,モチヅキ　ダイキ,プロ(他球団),他球団,842851725,日本ハム,投手,先発,中継ぎ,右,右,187,84,24,1998/02/01,支配下,2軍,Daiki Mochizuki,Daiki Mochizuki,61865151,62,#62,,61865151
51155153,1073235591,赤羽　由紘,アカハネ　ヨシヒロ,プロ(他球団),他球団,998943140,ヤクルト,内野手,三塁手,なし,右,右,175,79,21,2000/06/29,育成,2軍,Yoshihiro Akahane,Yoshihiro Akahane,51155153,23,#023,YAK_SWA,51155153
51155151,1073235609,東妻　純平,アヅマ　ジュンペイ,プロ(他球団),他球団,87807262,横浜,捕手,捕手,なし,右,右,174,83,20,2001/07/03,支配下,2軍,Jyunpei Aduma,Jyunpei Aduma,51155151,57,#57,BAY_STA,51155151
71475138,1073235613,羽月　隆太郎,ハツキ　リュウタロウ,プロ(他球団),他球団,743993386,広島,内野手,二塁手,三塁手,右,左,167,69,21,2000/04/19,支配下,2軍,Ryutaro Hatsuki,Ryutaro Hatsuki,71475138,69,#69,,71475138
93195138,1073235615,渡邉　陸,ワタナベ　リク,プロ(他球団),他球団,724939825,ソフトバンク,捕手,捕手,なし,右,左,187,84,21,2000/09/24,支配下,2軍,Riku Watanabe,Riku Watanabe,93195138,79,#79,HOK_FIG,93195138
21225153,1073235643,髙田　琢登,タカダ　タクト,プロ(他球団),他球団,87807262,横浜,投手,先発,なし,左,左,178,80,19,2002/09/18,支配下,2軍,Takuto Takada,Takuto Takada,21225153,56,#56,BAY_STA,21225153
91595153,1073235670,内山　壮真,ウチヤマ　ソウマ,プロ(他球団),他球団,998943140,ヤクルト,捕手,捕手,遊撃手,右,右,171,71,19,2002/06/30,支配下,2軍,Souma Uchiyama,Souma Uchiyama,91595153,33,#33,YAK_SWA,91595153
91495151,1073235672,西　純矢,ニシ　ジュンヤ,プロ(他球団),他球団,894509462,阪神,投手,先発,なし,右,右,184,90,20,2001/09/13,支配下,2軍,Junya Nishi,Junya Nishi,91495151,15,#15,HAN_TIG,91495151
81485153,1073235675,中道　佑哉,ナカミチ　ユウヤ,プロ(他球団),他球団,724939825,ソフトバンク,投手,中継ぎ,なし,左,左,182,74,23,1998/09/04,育成,2軍,Yuya Nakamichi,Yuya Nakamichi,81485153,123,#123,HOK_FIG,81485153
21325138,1073235809,大盛　穂,オオモリ　ミノル,プロ(他球団),他球団,743993386,広島,外野手,中堅手,なし,右,左,180,77,25,1996/08/31,支配下,2軍,Minoru Omori,Minoru Omori,21325138,59,#59,,21325138
51455153,1073235876,土田　龍空,ツチダ　リュウク,プロ(他球団),他球団,39194887,中日,内野手,遊撃手,なし,右,左,180,77,19,2002/12/30,支配下,2軍,Ryuuku Tsuchida,Ryuuku Tsuchida,51455153,45,#45,CHU_DRA,51455153
71775151,1073235981,小野寺　暖,オノデラ　ダン,プロ(他球団),他球団,894509462,阪神,外野手,左翼手,なし,右,右,183,81,24,1998/03/17,支配下,2軍,Dan Onodera,Dan Onodera,71775151,97,#97,HAN_TIG,71775151
61665151,1073236043,松岡　洸希,マツオカ　コウキ,プロ(他球団),他球団,458039366,西武,投手,中継ぎ,なし,右,右,180,85,21,2000/08/31,支配下,2軍,Koki Matsuoka,Koki Matsuoka,61665151,47,#47,SAI_LIO,61665151
41145153,1073236049,石井　大智,イシイ　ダイチ,プロ(他球団),他球団,894509462,阪神,投手,先発,なし,右,右,175,79,24,1997/07/29,支配下,2軍,Daichi Ishii,Daichi Ishii,41145153,69,#69,HAN_TIG,41145153
41845138,1073236054,湯浅　京己,ユアサ　アツキ,プロ(他球団),他球団,894509462,阪神,投手,先発,なし,右,右,183,81,22,1999/07/17,支配下,2軍,Atsuki Yuasa,Atsuki Yuasa,41845138,65,#65,HAN_TIG,41845138
1505138,1073236055,片山　雄哉,カタヤマ　ユウヤ,プロ(他球団),他球団,894509462,阪神,捕手,捕手,なし,右,左,177,82,27,1994/06/18,支配下,2軍,Yuya Katayama,Yuya Katayama,1505138,95,#95,HAN_TIG,1505138
41345138,1073236075,岡本　直也,オカモト　ナオヤ,プロ(他球団),他球団,724939825,ソフトバンク,投手,先発,なし,左,左,182,79,25,1996/10/30,育成,2軍,Naoya Okamoto,Naoya Okamoto,41345138,133,#133,HOK_FIG,41345138
11815151,1073236088,松山　真之,マツヤマ　サネユキ,プロ(他球団),他球団,473072806,オリックス,投手,中継ぎ,抑え,右,右,174,78,21,2000/08/18,育成,2軍,Saneyuki Matsuyama,Saneyuki Matsuyama,11815151,8,#008,ORI_BUF,11815151
31335151,1073236116,井上　広大,イノウエ　コウタ,プロ(他球団),他球団,894509462,阪神,外野手,右翼手,なし,右,右,188,100,20,2001/08/12,支配下,2軍,Kota Inoue,Kota Inoue,31335151,32,#32,HAN_TIG,31335151
71275151,1073236141,武岡　龍世,タケオカ　リュウセイ,プロ(他球団),他球団,998943140,ヤクルト,内野手,遊撃手,なし,右,左,178,77,20,2001/05/28,支配下,2軍,Ryusei Takeoka,Ryusei Takeoka,71275151,60,#60,YAK_SWA,71275151
1305151,1073236143,上野　響平,ウエノ　キョウヘイ,プロ(他球団),他球団,842851725,日本ハム,内野手,遊撃手,なし,右,右,172,74,20,2001/04/26,支配下,2軍,Kyohei Ueno,Kyohei Ueno,1305151,48,#48,,1305151
11915151,1073236145,川野　涼多,カワノ　リョウタ,プロ(他球団),他球団,458039366,西武,内野手,遊撃手,なし,右,両,178,78,20,2001/06/28,支配下,2軍,Ryota Kawano,Ryota Kawano,11915151,56,#56,SAI_LIO,11915151
81885151,1073236146,持丸　泰輝,モチマル　タイキ,プロ(他球団),他球団,743993386,広島,捕手,捕手,なし,右,左,177,82,20,2001/10/26,育成,2軍,Taiki Mochimaru,Taiki Mochimaru,81885151,123,#123,,81885151
11615151,1073236152,平野　大和,ヒラノ　ヤマト,プロ(他球団),他球団,473072806,オリックス,外野手,中堅手,左翼手,右,右,177,82,20,2001/08/07,育成,2軍,Yamato Hirano,Yamato Hirano,11615151,4,#004,ORI_BUF,11615151
11715151,1073236155,小川　一平,オガワ　イッペイ,プロ(他球団),他球団,894509462,阪神,投手,中継ぎ,なし,右,右,183,82,24,1997/06/03,支配下,2軍,Ippei Ogawa,Ippei Ogawa,11715151,66,#66,HAN_TIG,11715151
23325153,1073236180,山﨑　友輔,ヤマザキ　ユウスケ,プロ(他球団),他球団,1007859055,巨人,投手,先発,なし,右,右,178,80,23,1998/05/02,育成,2軍,Yusuke Yamazaki,Yusuke Yamazaki,23325153,30,#030,YOM_GIA,23325153
91695151,1073236196,藤田　健斗,フジタ　ケント,プロ(他球団),他球団,894509462,阪神,捕手,捕手,なし,右,右,173,78,20,2001/10/18,支配下,2軍,Kento Fujita,Kento Fujita,91695151,59,#59,HAN_TIG,91695151
11315151,1073236214,伊藤　大将,イトウ　ダイスケ,プロ(他球団),他球団,724939825,ソフトバンク,内野手,遊撃手,なし,右,右,179,80,20,2001/07/27,育成,2軍,Daisuke Ito,Daisuke Ito,11315151,128,#128,HOK_FIG,11315151
33935151,1073236223,Y.ロドリゲス,ジャリエル　ロドリゲス,プロ(他球団),他球団,39194887,中日,投手,先発,中継ぎ,右,右,186,97,25,1997/03/10,支配下,2軍,Yarier Rodriguez,Yarier Rodriguez,33935151,29,#29,CHU_DRA,33935151
1305153,1073236230,井上　朋也,イノウエ　トモヤ,プロ(他球団),他球団,724939825,ソフトバンク,内野手,三塁手,三塁手,右,右,181,86,19,2003/01/28,支配下,2軍,Tomoya Inoue,Tomoya Inoue,1305153,43,#43,HOK_FIG,1305153
21625153,1073236232,西川　僚祐,ニシカワ　リョウスケ,プロ(他球団),他球団,459227327,ロッテ,外野手,左翼手,なし,右,右,186,98,19,2002/04/19,支配下,2軍,Ryosuke Nishikawa,Ryosuke Nishikawa,21625153,59,#59,CHI_MAR,21625153
93395155,1073236275,森　翔平,モリ　ショウヘイ,プロ(他球団),他球団,743993386,広島,投手,先発,なし,左,左,177,80,24,1998/01/01,支配下,2軍,Shohei Mori,Shohei Mori,93395155,16,#16,,93395155
21625151,1073236281,堀田　賢慎,ホッタ　ケンシン,プロ(他球団),他球団,1007859055,巨人,投手,先発,なし,右,右,186,85,20,2001/05/21,支配下,2軍,Kenshin Hotta,Kenshin Hotta,21625151,91,#91,YOM_GIA,21625151
41945151,1073236284,小林　珠維,コバヤシ　ジュイ,プロ(他球団),他球団,724939825,ソフトバンク,内野手,三塁手,なし,右,右,183,88,20,2001/05/07,支配下,2軍,Jui Kobayashi,Jui Kobayashi,41945151,69,#69,HOK_FIG,41945151
51455151,1073236286,長岡　秀樹,ナガオカ　ヒデキ,プロ(他球団),他球団,998943140,ヤクルト,内野手,二塁手,なし,右,左,174,74,20,2001/09/26,支配下,2軍,Hideki Nagaoka,Hideki Nagaoka,51455151,58,#58,YAK_SWA,51455151
31935151,1073236288,菊田　拡和,キクタ　ヒロカズ,プロ(他球団),他球団,1007859055,巨人,内野手,三塁手,一塁手,右,右,182,94,20,2001/07/23,支配下,2軍,Hirokazu Kikuta,Hirokazu Kikuta,31935151,60,#60,YOM_GIA,31935151
11515151,1073236291,梅林　優貴,ウメバヤシ　ユウキ,プロ(他球団),他球団,842851725,日本ハム,捕手,捕手,なし,右,右,173,86,24,1998/03/14,支配下,2軍,Yuki Umebayashi,Yuki Umebayashi,11515151,65,#65,,11515151
43745155,1073236297,オグレディ,ブライアン オグレディ,プロ(他球団),他球団,458039366,西武,外野手,右翼手,一塁手,右,左,188,98,29,1992/05/17,支配下,2軍,Brian O'Grady,Brian O'Grady,43745155,30,#30,SAI_LIO,43745155
41245151,1073236302,玉村　昇悟,タマムラ　ショウゴ,プロ(他球団),他球団,743993386,広島,投手,中継ぎ,なし,左,左,177,81,20,2001/04/16,支配下,2軍,Shogo Tamamura,Shogo Tamamura,41245151,65,#65,,41245151
91995151,1073236303,紅林　弘太郎,クレバヤシ　コウタロウ,プロ(他球団),他球団,473072806,オリックス,内野手,遊撃手,三塁手,右,右,186,94,20,2002/02/07,支配下,2軍,Kotaro Kurebayashi,Kotaro Kurebayashi,91995151,24,#24,ORI_BUF,91995151
81685151,1073236407,松田　亘哲,マツダ　ヒロアキ,プロ(他球団),他球団,39194887,中日,投手,先発,なし,左,左,176,78,24,1997/05/16,育成,2軍,Hiroaki Matsuda,Hiroaki Matsuda,81685151,207,#207,CHU_DRA,81685151
71175153,1073236447,秋広　優人,アキヒロ　ユウト,プロ(他球団),他球団,1007859055,巨人,内野手,一塁手,なし,右,左,200,95,19,2002/09/17,支配下,2軍,Yuto Akihiro,Yuto Akihiro,71175153,55,#55,YOM_GIA,71175153
51655153,1073236454,中山　礼都,ナカヤマ　ライト,プロ(他球団),他球団,1007859055,巨人,内野手,遊撃手,なし,右,左,182,82,19,2002/04/12,支配下,2軍,Raito Nakayama,Raito Nakayama,51655153,40,#40,YOM_GIA,51655153
41645153,1073236455,根本　悠楓,ネモト　ハルカ,プロ(他球団),他球団,842851725,日本ハム,投手,先発,なし,左,左,173,77,18,2003/03/31,支配下,2軍,Haruka Nemoto,Haruka Nemoto,41645153,59,#59,,41645153
93095153,1073236471,ラベロ,ランヘル・ラベロ,プロ(他球団),他球団,473072806,オリックス,内野手,一塁手,指名打者,右,右,185,106,29,1992/04/24,支配下,2軍,Rangel Ravelo,Rangel Ravelo,93095153,42,#42,ORI_BUF,93095153
43945153,1073236518,ロメロ,フェルナンド　ロメロ,プロ(他球団),他球団,87807262,横浜,投手,先発,なし,右,右,183,104,27,1994/12/24,支配下,2軍,Fernando Romero,Fernando Ernesto Romero Peralta,43945153,42,#42,BAY_STA,43945153
71575151,1073236661,遠藤　成,エンドウ　ジョウ,プロ(他球団),他球団,894509462,阪神,内野手,遊撃手,三塁手,右,左,178,81,20,2001/09/19,支配下,2軍,Jyo Endo,Jyo Endo,71575151,45,#45,HAN_TIG,71575151
51055151,1073236727,佐藤　一磨,サトウ　カズマ,プロ(他球団),他球団,473072806,オリックス,投手,先発,中継ぎ,左,左,190,91,20,2001/04/16,育成,2軍,Kazuma Sato,Kazuma Sato,51055151,1,#001,ORI_BUF,51055151
23125151,1073236730,横山　陸人,ヨコヤマ　リクト,プロ(他球団),他球団,459227327,ロッテ,投手,中継ぎ,先発,右,右,179,86,20,2001/08/05,支配下,2軍,Rikuto Yokoyama,Rikuto Yokoyama,23125151,60,#60,CHI_MAR,23125151
1105151,1073236746,石塚　綜一郎,イシヅカ　ソウイチロウ,プロ(他球団),他球団,724939825,ソフトバンク,捕手,捕手,なし,右,右,181,83,20,2001/06/07,育成,2軍,Soichiro Ishiduka,Soichiro Ishiduka,1105151,121,#121,HOK_FIG,1105151
31635155,1073236749,長谷川　威展,ハセガワ　タケヒロ,プロ(他球団),他球団,842851725,日本ハム,投手,先発,なし,左,左,178,81,22,1999/08/09,支配下,2軍,Takehiro Hasegawa,Takehiro Hasegawa,31635155,53,#53,,31635155
51755153,1073236778,笠島　尚樹,カサシマ　ナオキ,プロ(他球団),他球団,1007859055,巨人,投手,先発,なし,右,右,178,82,19,2002/12/07,育成,2軍,Naoki Kasashima,Naoki Kasashima,51755153,11,#011,YOM_GIA,51755153
31435151,1073236798,鶴見　凌也,ツルミ　リョウヤ,プロ(他球団),他球団,473072806,オリックス,捕手,捕手,なし,右,右,174,75,20,2001/11/22,育成,2軍,Ryoya Tsurumi,Ryoya Tsurumi,31435151,5,#005,ORI_BUF,31435151
41245153,1073236832,髙寺　望夢,タカデラ　ノゾム,プロ(他球団),他球団,894509462,阪神,内野手,遊撃手,なし,右,左,178,76,19,2002/10/17,支配下,2軍,Nozomu Takadera,Nozomu Takadera,41245153,67,#67,HAN_TIG,41245153
43345153,1073236853,山下　舜平大,ヤマシタ　シュンペイタ,プロ(他球団),他球団,473072806,オリックス,投手,先発,なし,右,右,189,95,19,2002/07/16,支配下,2軍,Shunpeita Yamashita,Shunpeita Yamashita,43345153,12,#12,ORI_BUF,43345153
71475151,1073236857,中田　惟斗,ナカタ　ユイト,プロ(他球団),他球団,473072806,オリックス,投手,抑え,中継ぎ,右,右,181,92,20,2001/09/13,育成,2軍,Yuito Nakata,Yuito Nakata,71475151,3,#003,ORI_BUF,71475151
61265153,1073236866,髙橋　宏斗,タカハシ　ヒロト,プロ(他球団),他球団,39194887,中日,投手,先発,なし,右,右,186,86,19,2002/08/09,支配下,2軍,Hiroto Takahashi,Hiroto Takahashi,61265153,19,#19,CHU_DRA,61265153
